Date,SPcompP,Dividends,Earnings,CPI,GS10,Realprice,Realdividend, RealTotReturnPrice ,RealEarnings, RealTRScaledEarnings ,,,,,,,,,,,,,,
1888.11,5.24,0.23,0.27,8.28,3.49,199.63,8.83, 556.35 ,10.22, 28.49 ,,,,,,,,,,,,,,
1888.12,5.14,0.23,0.26,8.28,3.47,195.82,8.76, 547.77 ,9.91, 27.71 ,,,,,,,,,,,,,,
1889.01,5.24,0.23,0.26,7.99,3.45,206.76,9.04, 580.48 ,10.39, 29.17 ,,,,,,,,,,,,,,
1889.02,5.30,0.23,0.27,7.90,3.45,211.65,9.12, 596.33 ,10.65, 30.01 ,,,,,,,,,,,,,,
1889.03,5.19,0.23,0.27,7.80,3.45,209.79,9.20, 593.24 ,10.91, 30.86 ,,,,,,,,,,,,,,
1889.04,5.18,0.23,0.27,7.80,3.44,209.38,9.16, 594.25 ,11.05, 31.35 ,,,,,,,,,,,,,,
1889.05,5.32,0.23,0.28,7.61,3.44,220.42,9.36, 627.78 ,11.46, 32.65 ,,,,,,,,,,,,,,
1889.06,5.41,0.23,0.28,7.61,3.44,224.15,9.32, 640.62 ,11.60, 33.16 ,,,,,,,,,,,,,,
1889.07,5.30,0.22,0.28,7.61,3.44,219.59,9.29, 629.80 ,11.74, 33.66 ,,,,,,,,,,,,,,
1889.08,5.37,0.22,0.29,7.61,3.43,222.49,9.25, 640.33 ,11.88, 34.19 ,,,,,,,,,,,,,,
1889.09,5.50,0.22,0.29,7.71,3.43,225.06,9.10, 649.92 ,11.87, 34.27 ,,,,,,,,,,,,,,
1889.1,5.40,0.22,0.29,7.71,3.43,220.97,9.07, 640.29 ,12.00, 34.78 ,,,,,,,,,,,,,,
1889.11,5.35,0.22,0.30,7.71,3.43,218.92,9.04, 636.54 ,12.14, 35.30 ,,,,,,,,,,,,,,
1889.12,5.32,0.22,0.30,7.80,3.42,215.04,8.89, 627.41 ,12.13, 35.38 ,,,,,,,,,,,,,,
1890.01,5.38,0.22,0.30,7.61,3.42,222.90,9.12, 652.56 ,12.40, 36.29 ,,,,,,,,,,,,,,
1890.02,5.32,0.22,0.30,7.61,3.44,220.42,9.12, 647.51 ,12.36, 36.31 ,,,,,,,,,,,,,,
1890.03,5.28,0.22,0.30,7.61,3.45,218.76,9.12, 644.87 ,12.33, 36.34 ,,,,,,,,,,,,,,
1890.04,5.39,0.22,0.30,7.61,3.47,223.32,9.12, 660.55 ,12.29, 36.36 ,,,,,,,,,,,,,,
1890.05,5.62,0.22,0.30,7.71,3.49,229.97,9.00, 682.45 ,12.10, 35.92 ,,,,,,,,,,,,,,
1890.06,5.58,0.22,0.30,7.71,3.50,228.34,9.00, 679.82 ,12.07, 35.94 ,,,,,,,,,,,,,,
1890.07,5.54,0.22,0.29,7.71,3.52,226.70,9.00, 677.18 ,12.04, 35.96 ,,,,,,,,,,,,,,
1890.08,5.41,0.22,0.29,7.99,3.54,213.47,8.68, 639.83 ,11.57, 34.69 ,,,,,,,,,,,,,,
1890.09,5.32,0.22,0.29,8.09,3.55,207.45,8.58, 623.93 ,11.41, 34.30 ,,,,,,,,,,,,,,
1890.1,5.08,0.22,0.29,8.09,3.57,198.09,8.58, 597.93 ,11.37, 34.33 ,,,,,,,,,,,,,,
1890.11,4.71,0.22,0.29,7.90,3.59,188.09,8.79, 569.95 ,11.61, 35.19 ,,,,,,,,,,,,,,
1890.12,4.60,0.22,0.29,7.90,3.60,183.70,8.79, 558.86 ,11.58, 35.23 ,,,,,,,,,,,,,,
1891.01,4.84,0.22,0.29,7.80,3.62,195.64,8.89, 597.44 ,11.89, 36.32 ,,,,,,,,,,,,,,
1891.02,4.90,0.22,0.30,7.90,3.62,195.68,8.79, 599.79 ,11.91, 36.51 ,,,,,,,,,,,,,,
1891.03,4.81,0.22,0.30,7.99,3.62,189.80,8.68, 583.99 ,11.94, 36.73 ,,,,,,,,,,,,,,
1891.04,4.97,0.22,0.31,8.09,3.62,193.80,8.58, 598.51 ,11.96, 36.93 ,,,,,,,,,,,,,,
1891.05,4.95,0.22,0.31,7.99,3.61,195.32,8.68, 605.43 ,12.26, 38.01 ,,,,,,,,,,,,,,
1891.06,4.85,0.22,0.32,7.80,3.61,196.04,8.89, 609.97 ,12.73, 39.62 ,,,,,,,,,,,,,,
1891.07,4.77,0.22,0.32,7.71,3.61,195.19,9.00, 609.65 ,13.06, 40.80 ,,,,,,,,,,,,,,
1891.08,4.93,0.22,0.32,7.71,3.61,201.74,9.00, 632.44 ,13.23, 41.47 ,,,,,,,,,,,,,,
1891.09,5.33,0.22,0.33,7.61,3.61,220.83,9.12, 694.68 ,13.57, 42.68 ,,,,,,,,,,,,,,
1891.1,5.33,0.22,0.33,7.61,3.61,220.83,9.12, 697.07 ,13.74, 43.38 ,,,,,,,,,,,,,,
1891.11,5.25,0.22,0.34,7.52,3.60,220.27,9.23, 697.73 ,14.09, 44.63 ,,,,,,,,,,,,,,
1891.12,5.41,0.22,0.34,7.52,3.60,226.98,9.23, 721.43 ,14.27, 45.34 ,,,,,,,,,,,,,,
1892.01,5.51,0.22,0.34,7.33,3.60,237.18,9.54, 756.38 ,14.74, 47.02 ,,,,,,,,,,,,,,
1892.02,5.52,0.22,0.35,7.33,3.61,237.61,9.61, 760.30 ,14.85, 47.52 ,,,,,,,,,,,,,,
1892.03,5.58,0.23,0.35,7.14,3.63,246.60,9.94, 791.71 ,15.36, 49.30 ,,,,,,,,,,,,,,
1892.04,5.57,0.23,0.35,7.04,3.64,249.49,10.15, 803.69 ,15.68, 50.50 ,,,,,,,,,,,,,,
1892.05,5.57,0.23,0.35,7.04,3.65,249.49,10.23, 806.44 ,15.79, 51.04 ,,,,,,,,,,,,,,
1892.06,5.54,0.23,0.36,7.04,3.66,248.14,10.30, 804.87 ,15.90, 51.58 ,,,,,,,,,,,,,,
1892.07,5.54,0.23,0.36,7.23,3.68,241.61,10.11, 786.42 ,15.59, 50.75 ,,,,,,,,,,,,,,
1892.08,5.62,0.23,0.36,7.33,3.69,241.92,10.04, 790.14 ,15.50, 50.61 ,,,,,,,,,,,,,,
1892.09,5.48,0.24,0.36,7.33,3.70,235.89,10.12, 773.21 ,15.60, 51.15 ,,,,,,,,,,,,,,
1892.1,5.59,0.24,0.37,7.33,3.71,240.63,10.19, 791.51 ,15.71, 51.68 ,,,,,,,,,,,,,,
1892.11,5.57,0.24,0.37,7.52,3.73,233.70,10.00, 771.45 ,15.42, 50.90 ,,,,,,,,,,,,,,
1892.12,5.51,0.24,0.37,7.61,3.74,228.29,9.94, 756.34 ,15.33, 50.79 ,,,,,,,,,,,,,,
1893.01,5.61,0.24,0.36,7.90,3.75,224.03,9.62, 744.89 ,14.41, 47.91 ,,,,,,,,,,,,,,
1893.02,5.51,0.24,0.35,7.99,3.75,217.42,9.54, 725.54 ,13.88, 46.31 ,,,,,,,,,,,,,,
1893.03,5.31,0.24,0.34,7.80,3.74,214.64,9.80, 718.99 ,13.84, 46.38 ,,,,,,,,,,,,,,
1893.04,5.31,0.24,0.33,7.71,3.74,217.29,9.96, 730.64 ,13.64, 45.86 ,,,,,,,,,,,,,,
1893.05,4.84,0.24,0.32,7.61,3.73,200.53,10.12, 677.13 ,13.43, 45.36 ,,,,,,,,,,,,,,
1893.06,4.61,0.25,0.32,7.42,3.73,195.90,10.41, 664.42 ,13.39, 45.40 ,,,,,,,,,,,,,,
1893.07,4.18,0.25,0.31,7.23,3.73,182.30,10.72, 621.33 ,13.34, 45.46 ,,,,,,,,,,,,,,
1893.08,4.08,0.25,0.30,6.95,3.72,185.25,11.20, 634.57 ,13.47, 46.15 ,,,,,,,,,,,,,,
1893.09,4.37,0.25,0.29,7.23,3.72,190.59,10.79, 655.93 ,12.54, 43.15 ,,,,,,,,,,,,,,
1893.1,4.50,0.25,0.28,7.33,3.71,193.71,10.69, 669.73 ,11.98, 41.42 ,,,,,,,,,,,,,,
1893.11,4.57,0.25,0.27,7.14,3.71,201.97,11.01, 701.46 ,11.90, 41.32 ,,,,,,,,,,,,,,
1893.12,4.41,0.25,0.26,7.04,3.70,197.53,11.20, 689.29 ,11.65, 40.64 ,,,,,,,,,,,,,,
1894.01,4.32,0.25,0.25,6.85,3.70,198.87,11.36, 697.28 ,11.59, 40.63 ,,,,,,,,,,,,,,
1894.02,4.38,0.24,0.24,6.76,3.68,204.47,11.36, 720.24 ,11.36, 40.01 ,,,,,,,,,,,,,,
1894.03,4.51,0.24,0.24,6.57,3.66,216.65,11.53, 766.50 ,11.29, 39.94 ,,,,,,,,,,,,,,
1894.04,4.57,0.24,0.23,6.57,3.64,219.53,11.37, 780.05 ,10.89, 38.70 ,,,,,,,,,,,,,,
1894.05,4.40,0.23,0.22,6.57,3.62,211.36,11.21, 754.35 ,10.49, 37.43 ,,,,,,,,,,,,,,
1894.06,4.34,0.23,0.21,6.57,3.60,208.48,11.05, 747.35 ,10.09, 36.16 ,,,,,,,,,,,,,,
1894.07,4.25,0.23,0.20,6.57,3.58,204.16,10.89, 735.11 ,9.69, 34.89 ,,,,,,,,,,,,,,
1894.08,4.41,0.22,0.19,6.76,3.56,205.88,10.42, 744.42 ,9.02, 32.63 ,,,,,,,,,,,,,,
1894.09,4.48,0.22,0.19,6.85,3.54,206.24,10.13, 748.79 ,8.52, 30.92 ,,,,,,,,,,,,,,
1894.1,4.34,0.22,0.18,6.66,3.52,205.50,10.26, 749.22 ,8.37, 30.50 ,,,,,,,,,,,,,,
1894.11,4.34,0.21,0.17,6.66,3.50,205.50,10.10, 752.29 ,7.97, 29.17 ,,,,,,,,,,,,,,
1894.12,4.30,0.21,0.16,6.57,3.48,206.56,10.09, 759.23 ,7.69, 28.25 ,,,,,,,,,,,,,,
1895.01,4.25,0.21,0.17,6.57,3.46,204.16,10.01, 753.47 ,8.05, 29.70 ,,,,,,,,,,,,,,
1895.02,4.19,0.21,0.18,6.57,3.47,201.27,9.93, 745.88 ,8.41, 31.15 ,,,,,,,,,,,,,,
1895.03,4.19,0.21,0.18,6.57,3.48,201.27,9.85, 748.92 ,8.77, 32.62 ,,,,,,,,,,,,,,
1895.04,4.37,0.20,0.19,6.85,3.50,201.17,9.36, 751.46 ,8.75, 32.67 ,,,,,,,,,,,,,,
1895.05,4.61,0.20,0.20,6.95,3.51,209.32,9.16, 784.72 ,8.97, 33.62 ,,,,,,,,,,,,,,
1895.06,4.70,0.20,0.21,7.04,3.52,210.52,8.96, 792.02 ,9.18, 34.55 ,,,,,,,,,,,,,,
1895.07,4.72,0.20,0.21,6.95,3.53,214.31,9.00, 809.11 ,9.65, 36.43 ,,,,,,,,,,,,,,
1895.08,4.79,0.20,0.22,6.85,3.54,220.51,9.06, 835.37 ,10.13, 38.37 ,,,,,,,,,,,,,,
1895.09,4.82,0.20,0.23,6.85,3.55,221.89,8.98, 843.43 ,10.47, 39.81 ,,,,,,,,,,,,,,
1895.1,4.75,0.19,0.24,6.85,3.57,218.67,8.90, 834.00 ,10.82, 41.26 ,,,,,,,,,,,,,,
1895.11,4.59,0.19,0.24,6.85,3.58,211.30,8.82, 808.71 ,11.16, 42.73 ,,,,,,,,,,,,,,
1895.12,4.32,0.19,0.25,6.76,3.59,201.67,8.87, 774.69 ,11.67, 44.83 ,,,,,,,,,,,,,,
1896.01,4.27,0.19,0.25,6.66,3.60,202.19,8.96, 779.53 ,11.68, 45.04 ,,,,,,,,,,,,,,
1896.02,4.45,0.19,0.24,6.57,3.58,213.76,9.05, 827.07 ,11.69, 45.22 ,,,,,,,,,,,,,,
1896.03,4.38,0.19,0.24,6.57,3.57,210.40,9.01, 816.97 ,11.53, 44.77 ,,,,,,,,,,,,,,
1896.04,4.42,0.19,0.24,6.47,3.55,215.45,9.10, 839.50 ,11.54, 44.96 ,,,,,,,,,,,,,,
1896.05,4.40,0.19,0.23,6.37,3.53,217.67,9.19, 851.16 ,11.54, 45.13 ,,,,,,,,,,,,,,
1896.06,4.32,0.19,0.23,6.28,3.52,216.95,9.29, 851.37 ,11.55, 45.33 ,,,,,,,,,,,,,,
1896.07,4.04,0.18,0.23,6.28,3.50,202.89,9.25, 799.21 ,11.38, 44.85 ,,,,,,,,,,,,,,
1896.08,3.81,0.18,0.22,6.28,3.48,191.34,9.21, 756.73 ,11.21, 44.35 ,,,,,,,,,,,,,,
1896.09,4.01,0.18,0.22,6.28,3.47,201.38,9.17, 799.48 ,11.05, 43.86 ,,,,,,,,,,,,,,
1896.1,4.10,0.18,0.22,6.47,3.45,199.85,8.86, 796.31 ,10.56, 42.09 ,,,,,,,,,,,,,,
1896.11,4.38,0.18,0.21,6.66,3.43,207.40,8.56, 829.23 ,10.10, 40.38 ,,,,,,,,,,,,,,
1896.12,4.22,0.18,0.21,6.66,3.42,199.82,8.52, 801.78 ,9.94, 39.90 ,,,,,,,,,,,,,,
1897.01,4.22,0.18,0.22,6.47,3.40,205.70,8.77, 828.29 ,10.64, 42.85 ,,,,,,,,,,,,,,
1897.02,4.18,0.18,0.23,6.47,3.40,203.75,8.77, 823.39 ,11.05, 44.66 ,,,,,,,,,,,,,,
1897.03,4.19,0.18,0.24,6.47,3.39,204.23,8.77, 828.31 ,11.45, 46.46 ,,,,,,,,,,,,,,
1897.04,4.06,0.18,0.24,6.37,3.39,200.85,8.90, 817.60 ,12.04, 49.00 ,,,,,,,,,,,,,,
1897.05,4.08,0.18,0.25,6.28,3.38,204.90,9.04, 837.14 ,12.64, 51.64 ,,,,,,,,,,,,,,
1897.06,4.27,0.18,0.26,6.28,3.38,214.44,9.04, 879.21 ,13.06, 53.53 ,,,,,,,,,,,,,,
1897.07,4.46,0.18,0.27,6.28,3.38,223.98,9.04, 921.42 ,13.47, 55.43 ,,,,,,,,,,,,,,
1897.08,4.75,0.18,0.28,6.57,3.37,228.18,8.65, 941.63 ,13.29, 54.85 ,,,,,,,,,,,,,,
1897.09,4.98,0.18,0.29,6.76,3.37,232.49,8.40, 962.30 ,13.30, 55.07 ,,,,,,,,,,,,,,
1897.1,4.82,0.18,0.29,6.66,3.36,228.23,8.52, 947.63 ,13.89, 57.66 ,,,,,,,,,,,,,,
1897.11,4.65,0.18,0.30,6.66,3.36,220.18,8.52, 917.16 ,14.29, 59.51 ,,,,,,,,,,,,,,
1897.12,4.75,0.18,0.31,6.66,3.35,224.92,8.52, 939.84 ,14.68, 61.34 ,,,,,,,,,,,,,,
1898.01,4.88,0.18,0.31,6.66,3.35,231.07,8.60, 968.56 ,14.83, 62.18 ,,,,,,,,,,,,,,
1898.02,4.87,0.18,0.32,6.76,3.33,227.35,8.56, 955.95 ,14.78, 62.17 ,,,,,,,,,,,,,,
1898.03,4.65,0.19,0.32,6.76,3.31,217.08,8.64, 915.79 ,14.94, 63.02 ,,,,,,,,,,,,,,
1898.04,4.57,0.19,0.32,6.76,3.29,213.34,8.72, 903.10 ,15.09, 63.89 ,,,,,,,,,,,,,,
1898.05,4.87,0.19,0.33,7.23,3.27,212.39,8.21, 901.96 ,14.25, 60.51 ,,,,,,,,,,,,,,
1898.06,5.06,0.19,0.33,6.76,3.25,236.22,8.87," 1,006.29 ",15.41, 65.63 ,,,,,,,,,,,,,,
1898.07,5.08,0.19,0.33,6.66,3.23,240.54,9.08," 1,027.92 ",15.78, 67.44 ,,,,,,,,,,,,,,
1898.08,5.27,0.19,0.34,6.66,3.20,249.54,9.15," 1,069.63 ",15.94, 68.34 ,,,,,,,,,,,,,,
1898.09,5.26,0.20,0.34,6.66,3.18,249.06,9.23," 1,070.90 ",16.10, 69.22 ,,,,,,,,,,,,,,
1898.1,5.15,0.20,0.34,6.66,3.16,243.86,9.31," 1,051.84 ",16.26, 70.12 ,,,,,,,,,,,,,,
1898.11,5.32,0.20,0.35,6.66,3.14,251.91,9.39," 1,089.93 ",16.42, 71.03 ,,,,,,,,,,,,,,
1898.12,5.65,0.20,0.35,6.76,3.12,263.76,9.34," 1,144.60 ",16.34, 70.90 ,,,,,,,,,,,,,,
1899.01,6.08,0.20,0.36,6.76,3.10,283.84,9.37," 1,235.11 ",16.84, 73.29 ,,,,,,,,,,,,,,
1899.02,6.31,0.20,0.37,6.95,3.10,286.50,9.16," 1,250.03 ",16.88, 73.63 ,,,,,,,,,,,,,,
1899.03,6.40,0.20,0.38,6.95,3.11,290.59,9.19," 1,271.20 ",17.37, 75.97 ,,,,,,,,,,,,,,
1899.04,6.48,0.20,0.39,7.04,3.11,290.25,9.11," 1,273.02 ",17.62, 77.27 ,,,,,,,,,,,,,,
1899.05,6.21,0.20,0.40,7.04,3.12,278.15,9.15," 1,223.32 ",18.10, 79.62 ,,,,,,,,,,,,,,
1899.06,6.07,0.21,0.42,7.14,3.12,268.26,9.06," 1,183.12 ",18.34, 80.89 ,,,,,,,,,,,,,,
1899.07,6.28,0.21,0.43,7.23,3.13,273.89,8.98," 1,211.24 ",18.57, 82.13 ,,,,,,,,,,,,,,
1899.08,6.44,0.21,0.44,7.33,3.13,277.22,8.90," 1,229.25 ",18.80, 83.36 ,,,,,,,,,,,,,,
1899.09,6.37,0.21,0.45,7.61,3.13,263.92,8.60," 1,173.47 ",18.54, 82.44 ,,,,,,,,,,,,,,
1899.1,6.34,0.21,0.46,7.71,3.14,259.44,8.52," 1,156.68 ",18.75, 83.61 ,,,,,,,,,,,,,,
1899.11,6.46,0.21,0.47,7.80,3.14,261.12,8.46," 1,167.34 ",18.97, 84.79 ,,,,,,,,,,,,,,
1899.12,6.02,0.21,0.48,7.90,3.15,240.40,8.39," 1,077.85 ",19.17, 85.94 ,,,,,,,,,,,,,,
1900.01,6.10,0.22,0.48,7.90,3.15,243.60,8.69," 1,095.42 ",19.17, 86.20 ,,,,,,,,,,,,,,
1900.02,6.21,0.23,0.48,7.99,3.15,245.04,8.88," 1,105.23 ",18.94, 85.43 ,,,,,,,,,,,,,,
1900.03,6.26,0.23,0.48,7.99,3.14,247.01,9.17," 1,117.57 ",18.94, 85.69 ,,,,,,,,,,,,,,
1900.04,6.34,0.24,0.48,7.99,3.14,250.17,9.47," 1,135.43 ",18.94, 85.96 ,,,,,,,,,,,,,,
1900.05,6.04,0.25,0.48,7.80,3.13,244.14,10.00," 1,111.87 ",19.40, 88.36 ,,,,,,,,,,,,,,
1900.06,5.86,0.26,0.48,7.71,3.13,239.79,10.43," 1,096.01 ",19.64, 89.78 ,,,,,,,,,,,,,,
1900.07,5.86,0.26,0.48,7.80,3.13,236.87,10.61," 1,086.68 ",19.40, 89.01 ,,,,,,,,,,,,,,
1900.08,5.94,0.27,0.48,7.71,3.12,243.07,11.05," 1,119.34 ",19.64, 90.45 ,,,,,,,,,,,,,,
1900.09,5.80,0.28,0.48,7.80,3.12,234.44,11.22," 1,083.94 ",19.40, 89.71 ,,,,,,,,,,,,,,
1900.1,6.01,0.29,0.48,7.71,3.11,245.93,11.66," 1,141.54 ",19.64, 91.17 ,,,,,,,,,,,,,,
1900.11,6.48,0.29,0.48,7.71,3.11,265.16,11.97," 1,235.44 ",19.64, 91.51 ,,,,,,,,,,,,,,
1900.12,6.87,0.30,0.48,7.61,3.10,284.64,12.43," 1,331.00 ",19.89, 93.00 ,,,,,,,,,,,,,,
1901.01,7.07,0.30,0.48,7.71,3.10,289.31,12.35," 1,357.65 ",19.71, 92.50 ,,,,,,,,,,,,,,
1901.02,7.25,0.30,0.48,7.61,3.11,300.38,12.57," 1,414.53 ",20.02, 94.30 ,,,,,,,,,,,,,,
1901.03,7.51,0.31,0.49,7.61,3.11,311.15,12.64," 1,470.22 ",20.09, 94.95 ,,,,,,,,,,,,,,
1901.04,8.14,0.31,0.49,7.52,3.12,341.52,12.87," 1,618.79 ",20.42, 96.79 ,,,,,,,,,,,,,,
1901.05,7.73,0.31,0.49,7.52,3.13,324.32,12.94," 1,542.36 ",20.49, 97.43 ,,,,,,,,,,,,,,
1901.06,8.50,0.31,0.49,7.52,3.13,356.63,13.01," 1,701.15 ",20.56, 98.07 ,,,,,,,,,,,,,,
1901.07,7.93,0.31,0.49,7.61,3.14,328.55,12.91," 1,572.37 ",20.37, 97.49 ,,,,,,,,,,,,,,
1901.08,8.04,0.31,0.49,7.71,3.15,329.00,12.82," 1,579.61 ",20.19, 96.92 ,,,,,,,,,,,,,,
1901.09,8.00,0.32,0.50,7.80,3.15,323.37,12.73," 1,557.68 ",20.01, 96.38 ,,,,,,,,,,,,,,
1901.1,7.91,0.32,0.50,7.80,3.16,319.73,12.80," 1,545.30 ",20.08, 97.04 ,,,,,,,,,,,,,,
1901.11,8.08,0.32,0.50,7.90,3.17,322.67,12.71," 1,564.61 ",19.90, 96.49 ,,,,,,,,,,,,,,
1901.12,7.95,0.32,0.50,7.99,3.17,313.70,12.63," 1,526.21 ",19.73, 95.99 ,,,,,,,,,,,,,,
1902.01,8.12,0.32,0.51,7.90,3.18,324.27,12.81," 1,582.82 ",20.40, 99.57 ,,,,,,,,,,,,,,
1902.02,8.19,0.32,0.52,7.90,3.19,327.06,12.85," 1,601.69 ",20.83, 102.03 ,,,,,,,,,,,,,,
1902.03,8.20,0.32,0.53,7.90,3.20,327.46,12.88," 1,608.90 ",21.27, 104.48 ,,,,,,,,,,,,,,
1902.04,8.48,0.32,0.54,7.99,3.21,334.61,12.76," 1,649.26 ",21.44, 105.67 ,,,,,,,,,,,,,,
1902.05,8.46,0.32,0.55,8.09,3.22,329.89,12.64," 1,631.20 ",21.61, 106.86 ,,,,,,,,,,,,,,
1902.06,8.41,0.33,0.57,8.18,3.23,324.13,12.53," 1,607.87 ",21.78, 108.02 ,,,,,,,,,,,,,,
1902.07,8.60,0.33,0.58,8.18,3.24,331.46,12.56," 1,649.39 ",22.19, 110.43 ,,,,,,,,,,,,,,
1902.08,8.83,0.33,0.59,8.09,3.25,344.32,12.74," 1,718.70 ",22.88, 114.20 ,,,,,,,,,,,,,,
1902.09,8.85,0.33,0.60,8.18,3.26,341.09,12.62," 1,707.82 ",23.03, 115.30 ,,,,,,,,,,,,,,
1902.1,8.57,0.33,0.61,8.75,3.27,308.76,11.83," 1,550.86 ",21.92, 110.08 ,,,,,,,,,,,,,,
1902.11,8.24,0.33,0.62,8.47,3.28,306.88,12.26," 1,546.55 ",23.06, 116.22 ,,,,,,,,,,,,,,
1902.12,8.05,0.33,0.63,8.56,3.29,296.47,12.15," 1,499.20 ",23.20, 117.33 ,,,,,,,,,,,,,,
1903.01,8.46,0.33,0.62,8.66,3.30,308.14,12.08," 1,563.33 ",22.64, 114.88 ,,,,,,,,,,,,,,
1903.02,8.41,0.33,0.61,8.66,3.31,306.32,12.14," 1,559.22 ",22.34, 113.71 ,,,,,,,,,,,,,,
1903.03,8.08,0.34,0.61,8.37,3.32,304.33,12.62," 1,554.46 ",22.79, 116.39 ,,,,,,,,,,,,,,
1903.04,7.75,0.34,0.60,8.37,3.33,291.91,12.68," 1,496.37 ",22.47, 115.21 ,,,,,,,,,,,,,,
1903.05,7.60,0.34,0.59,8.18,3.33,292.91,13.04," 1,507.11 ",22.67, 116.66 ,,,,,,,,,,,,,,
1903.06,7.18,0.34,0.58,8.18,3.34,276.73,13.10," 1,429.44 ",22.35, 115.47 ,,,,,,,,,,,,,,
1903.07,6.85,0.34,0.57,8.18,3.35,264.01,13.17," 1,369.41 ",22.03, 114.29 ,,,,,,,,,,,,,,
1903.08,6.63,0.34,0.56,8.18,3.36,255.53,13.23," 1,331.15 ",21.71, 113.10 ,,,,,,,,,,,,,,
1903.09,6.47,0.35,0.56,8.28,3.37,246.50,13.14," 1,289.80 ",21.14, 110.64 ,,,,,,,,,,,,,,
1903.1,6.26,0.35,0.55,8.18,3.38,241.27,13.36," 1,268.27 ",21.07, 110.76 ,,,,,,,,,,,,,,
1903.11,6.28,0.35,0.54,8.09,3.38,244.89,13.58," 1,293.24 ",20.99, 110.85 ,,,,,,,,,,,,,,
1903.12,6.57,0.35,0.53,8.09,3.39,256.19,13.65," 1,358.97 ",20.67, 109.63 ,,,,,,,,,,,,,,
1904.01,6.68,0.35,0.53,8.28,3.40,254.50,13.21," 1,355.79 ",20.07, 106.90 ,,,,,,,,,,,,,,
1904.02,6.50,0.34,0.52,8.47,3.41,242.07,12.79," 1,295.30 ",19.49, 104.28 ,,,,,,,,,,,,,,
1904.03,6.48,0.34,0.52,8.37,3.41,244.07,12.81," 1,311.69 ",19.59, 105.26 ,,,,,,,,,,,,,,
1904.04,6.64,0.34,0.52,8.28,3.42,252.97,12.83," 1,365.27 ",19.69, 106.24 ,,,,,,,,,,,,,,
1904.05,6.50,0.33,0.51,8.09,3.43,253.47,13.00," 1,373.78 ",20.02, 108.49 ,,,,,,,,,,,,,,
1904.06,6.51,0.33,0.51,8.09,3.43,253.86,12.87," 1,381.70 ",19.89, 108.24 ,,,,,,,,,,,,,,
1904.07,6.78,0.33,0.51,8.09,3.44,264.38,12.74," 1,444.79 ",19.76, 107.98 ,,,,,,,,,,,,,,
1904.08,7.01,0.32,0.50,8.18,3.45,270.17,12.46," 1,482.11 ",19.40, 106.41 ,,,,,,,,,,,,,,
1904.09,7.32,0.32,0.50,8.28,3.45,278.88,12.19," 1,535.43 ",19.05, 104.88 ,,,,,,,,,,,,,,
1904.1,7.75,0.32,0.50,8.28,3.46,295.26,12.07," 1,631.16 ",18.92, 104.54 ,,,,,,,,,,,,,,
1904.11,8.17,0.31,0.49,8.47,3.47,304.27,11.67," 1,686.30 ",18.37, 101.82 ,,,,,,,,,,,,,,
1904.12,8.25,0.31,0.49,8.47,3.47,307.25,11.55," 1,708.14 ",18.25, 101.45 ,,,,,,,,,,,,,,
1905.01,8.43,0.31,0.51,8.47,3.48,313.95,11.61," 1,750.79 ",18.81, 104.88 ,,,,,,,,,,,,,,
1905.02,8.80,0.31,0.52,8.47,3.48,327.73,11.67," 1,833.05 ",19.37, 108.32 ,,,,,,,,,,,,,,
1905.03,9.05,0.32,0.54,8.37,3.47,340.87,11.86," 1,912.07 ",20.15, 113.03 ,,,,,,,,,,,,,,
1905.04,8.94,0.32,0.55,8.37,3.47,336.73,11.93," 1,894.40 ",20.72, 116.55 ,,,,,,,,,,,,,,
1905.05,8.50,0.32,0.57,8.28,3.46,323.83,12.13," 1,827.56 ",21.53, 121.48 ,,,,,,,,,,,,,,
1905.06,8.60,0.32,0.58,8.28,3.46,327.64,12.19," 1,854.79 ",22.10, 125.09 ,,,,,,,,,,,,,,
1905.07,8.87,0.32,0.60,8.28,3.46,337.93,12.26," 1,918.81 ",22.67, 128.71 ,,,,,,,,,,,,,,
1905.08,9.20,0.32,0.61,8.37,3.45,346.52,12.18," 1,973.34 ",22.98, 130.84 ,,,,,,,,,,,,,,
1905.09,9.23,0.33,0.63,8.28,3.45,351.65,12.38," 2,008.41 ",23.81, 136.00 ,,,,,,,,,,,,,,
1905.1,9.36,0.33,0.64,8.28,3.44,356.60,12.45," 2,042.62 ",24.38, 139.67 ,,,,,,,,,,,,,,
1905.11,9.31,0.33,0.66,8.37,3.44,350.66,12.37," 2,014.52 ",24.67, 141.73 ,,,,,,,,,,,,,,
1905.12,9.54,0.33,0.67,8.47,3.43,355.29,12.29," 2,046.99 ",24.95, 143.76 ,,,,,,,,,,,,,,
1906.01,9.87,0.34,0.68,8.47,3.43,367.58,12.51," 2,123.80 ",25.23, 145.78 ,,,,,,,,,,,,,,
1906.02,9.80,0.34,0.69,8.47,3.45,364.97,12.73," 2,114.87 ",25.51, 147.82 ,,,,,,,,,,,,,,
1906.03,9.56,0.35,0.69,8.47,3.47,356.04,12.94," 2,069.32 ",25.79, 149.90 ,,,,,,,,,,,,,,
1906.04,9.43,0.35,0.70,8.47,3.49,351.19,13.16," 2,047.56 ",26.07, 151.99 ,,,,,,,,,,,,,,
1906.05,9.18,0.36,0.71,8.56,3.51,338.08,13.23," 1,977.55 ",26.06, 152.41 ,,,,,,,,,,,,,,
